rxn,LB,UB
HMR_1167,0.0,4.818531637524159
HMR_1168,0.0,2.263331153155431
HMR_1170,0.0,3.571200617478646
HMR_1171,0.0,3.571200617478646
HMR_1190,-4.065483927427158,4.065483927427158
HMR_1191,-4.065483927427158,4.065483927427158
HMR_1192,-4.065483927427158,4.065483927427158
HMR_1193,-8.82528698904661,8.82528698904661
HMR_1194,-8.82528698904661,8.82528698904661
HMR_1195,-8.82528698904661,8.82528698904661
HMR_1196,-8.82528698904661,8.82528698904661
HMR_1200,-6.7117674707642445,6.7117674707642445
HMR_1201,-6.7117674707642445,6.7117674707642445
HMR_1202,-6.7117674707642445,6.7117674707642445
HMR_1203,-6.7117674707642445,6.7117674707642445
HMR_1204,0.0,5.219868032252872
HMR_1205,0.0,5.219868032252872
HMR_1206,0.0,4.818531637524159
HMR_1207,0.0,2.8119331657189193
HMR_1208,0.0,2.7863739224213258
HMR_1209,0.0,4.315274037611491
HMR_1210,0.0,4.818531637524159
HMR_1211,0.0,2.263331153155431
HMR_1212,0.0,3.571200617478646
HMR_1213,0.0,3.571200617478646
HMR_1228,0.0,5.079792549108532
HMR_1229,0.0,5.079792549108532
HMR_1230,0.0,5.079792549108532
HMR_1231,0.0,4.065483927427158
HMR_1232,0.0,4.065483927427158
HMR_1233,0.0,4.065483927427158
HMR_1234,0.0,5.62384973808377
HMR_1235,0.0,5.62384973808377
HMR_1236,0.0,5.62384973808377
HMR_1237,0.0,5.62384973808377
HMR_1238,0.0,5.62384973808377
HMR_1239,0.0,5.62384973808377
HMR_1244,0.0,4.065483927427158
HMR_1245,0.0,4.065483927427158
HMR_1246,0.0,4.065483927427158
HMR_1248,-6.7117674707642445,6.7117674707642445
HMR_1249,-6.7117674707642445,6.7117674707642445
HMR_1250,-6.7117674707642445,6.7117674707642445
HMR_1251,-6.7117674707642445,6.7117674707642445
HMR_1253,0.0,5.219868032252872
HMR_1254,0.0,5.219868032252872
HMR_1255,0.0,4.818531637524159
HMR_1256,0.0,2.8119331657189193
HMR_1257,0.0,2.7863739224213258
HMR_1258,0.0,4.315274037611491
HMR_1259,0.0,4.818531637524159
HMR_1260,0.0,2.263331153155431
HMR_1261,0.0,3.571200617478646
HMR_1262,0.0,3.571200617478646
HMR_1263,-6.7117674707642445,6.7117674707642445
HMR_1264,-6.7117674707642445,6.7117674707642445
HMR_1265,-6.7117674707642445,6.7117674707642445
HMR_1266,-6.7117674707642445,6.7117674707642445
HMR_1270,0.0,5.219868032252872
HMR_1271,0.0,5.219868032252872
HMR_1272,0.0,4.818531637524159
HMR_1273,0.0,2.8119331657189193
HMR_1274,0.0,2.7863739224213258
HMR_1275,0.0,4.315274037611491
HMR_1276,0.0,4.818531637524159
HMR_1277,0.0,2.263331153155431
HMR_1278,0.0,3.571200617478646
HMR_1279,0.0,3.571200617478646
HMR_1280,-4.065483927427158,4.065483927427158
HMR_1281,-4.065483927427158,4.065483927427158
HMR_1282,-4.065483927427158,4.065483927427158
HMR_1288,0.0,8.523400177122785
HMR_1289,0.0,6.006978394315231
HMR_1290,-6.7117674707642445,6.7117674707642445
HMR_1291,0.0,5.219868032252872
HMR_1292,0.0,2.8119331657189193
HMR_1293,0.0,4.315274037611491
HMR_1294,0.0,2.263331153155431
HMR_1295,-3.571200617478646,3.571200617478646
HMR_1296,0.0,5.807161700420301
HMR_1297,-4.669624091045823,4.669624091045823
HMR_1298,-2.8119331657189193,2.8119331657189193
HMR_1299,0.0,2.8119331657189193
HMR_1300,0.0,4.315274037611491
HMR_1301,0.0,2.263331153155431
HMR_1303,0.0,5.219868032252872
HMR_1304,0.0,3.571200617478646
HMR_4796,0.0,3.0745031580339393
HMR_8546,-4.065483927427158,4.065483927427158
HMR_8548,-3.0738337783117182,3.0738337783117182
HMR_8556,0.0,3.030554378279557
HMR_8557,0.0,1.9412422006403882
HMR_8558,0.0,1.9412422006403882
HMR_8559,-1.0779182747382166,1.0779182747382166
HMR_8560,-4.353237855130416,4.353237855130416
HMR_0154,0.0,3.7921482752632656
HMR_0189,0.0,3.571200617478646
HMR_0193,0.0,3.571200617478646
HMR_0197,0.0,3.571200617478646
HMR_0201,0.0,3.571200617478646
HMR_0206,0.0,3.571200617478646
HMR_0210,0.0,3.571200617478646
HMR_0214,0.0,3.571200617478646
HMR_0223,0.0,3.571200617478646
HMR_0230,0.0,3.571200617478646
HMR_0234,0.0,3.571200617478646
HMR_0238,0.0,3.571200617478646
HMR_0242,0.0,3.571200617478646
HMR_0246,0.0,3.571200617478646
HMR_0250,0.0,3.571200617478646
HMR_0256,0.0,3.571200617478646
HMR_0260,0.0,3.571200617478646
HMR_0264,0.0,3.571200617478646
HMR_0268,0.0,3.571200617478646
HMR_0272,0.0,3.571200617478646
HMR_0276,0.0,3.571200617478646
HMR_0280,0.0,3.571200617478646
HMR_0284,0.0,3.571200617478646
HMR_0290,0.0,3.571200617478646
HMR_0294,0.0,3.571200617478646
HMR_0298,0.0,3.571200617478646
HMR_0302,0.0,3.571200617478646
HMR_0306,0.0,3.571200617478646
HMR_0310,0.0,3.571200617478646
HMR_0314,0.0,3.571200617478646
HMR_0320,0.0,3.571200617478646
HMR_0324,0.0,3.571200617478646
HMR_0328,0.0,3.571200617478646
HMR_0332,0.0,3.571200617478646
HMR_0338,0.0,3.571200617478646
HMR_0342,0.0,3.571200617478646
HMR_0346,0.0,3.571200617478646
HMR_0350,0.0,3.571200617478646
HMR_0354,0.0,3.571200617478646
HMR_0358,0.0,3.571200617478646
HMR_0362,0.0,3.571200617478646
HMR_0366,0.0,3.571200617478646
HMR_0370,0.0,3.571200617478646
HMR_0374,0.0,3.571200617478646
HMR_0378,0.0,3.571200617478646
HMR_0382,0.0,3.571200617478646
HMR_0386,0.0,3.571200617478646
HMR_0390,0.0,3.571200617478646
HMR_0394,0.0,3.571200617478646
HMR_0398,0.0,3.571200617478646
HMR_0402,0.0,3.571200617478646
HMR_0406,0.0,3.571200617478646
HMR_0410,0.0,3.571200617478646
HMR_0414,0.0,3.571200617478646
HMR_0418,0.0,3.571200617478646
HMR_0422,0.0,3.571200617478646
HMR_0426,0.0,3.571200617478646
HMR_0430,0.0,3.571200617478646
HMR_0434,0.0,3.571200617478646
HMR_0438,0.0,3.571200617478646
HMR_3475,0.0,1.627790848913267
HMR_0159,-4.485506137325458,4.485506137325458
HMR_2591,-4.485506137325458,4.485506137325458
HMR_2594,-4.485506137325458,4.485506137325458
HMR_2599,-4.485506137325458,4.485506137325458
HMR_2602,-4.485506137325458,4.485506137325458
HMR_2605,-4.485506137325458,4.485506137325458
HMR_2608,-4.485506137325458,4.485506137325458
HMR_2611,-4.485506137325458,4.485506137325458
HMR_2614,-4.485506137325458,4.485506137325458
HMR_2620,-4.485506137325458,4.485506137325458
HMR_2623,-4.485506137325458,4.485506137325458
HMR_2626,-4.485506137325458,4.485506137325458
HMR_2633,-4.485506137325458,4.485506137325458
HMR_2636,-4.485506137325458,4.485506137325458
HMR_2642,-4.485506137325458,4.485506137325458
HMR_2648,-4.485506137325458,4.485506137325458
HMR_2651,-4.485506137325458,4.485506137325458
HMR_2654,-4.485506137325458,4.485506137325458
HMR_2657,-4.485506137325458,4.485506137325458
HMR_2660,-4.485506137325458,4.485506137325458
HMR_2663,-4.485506137325458,4.485506137325458
HMR_2666,-4.485506137325458,4.485506137325458
HMR_2669,-4.485506137325458,4.485506137325458
HMR_2672,-4.485506137325458,4.485506137325458
HMR_2675,-4.485506137325458,4.485506137325458
HMR_2678,-4.485506137325458,4.485506137325458
HMR_2681,-4.485506137325458,4.485506137325458
HMR_2684,-4.485506137325458,4.485506137325458
HMR_2687,-4.485506137325458,4.485506137325458
HMR_2690,-4.485506137325458,4.485506137325458
HMR_2693,-4.485506137325458,4.485506137325458
HMR_2699,-4.485506137325458,4.485506137325458
HMR_2702,-4.485506137325458,4.485506137325458
HMR_2705,-4.485506137325458,4.485506137325458
HMR_2708,-4.485506137325458,4.485506137325458
HMR_2711,-4.485506137325458,4.485506137325458
HMR_2714,-4.485506137325458,4.485506137325458
HMR_2717,-4.485506137325458,4.485506137325458
HMR_2720,-4.485506137325458,4.485506137325458
HMR_2726,-4.485506137325458,4.485506137325458
HMR_2730,-4.485506137325458,4.485506137325458
HMR_2733,-4.485506137325458,4.485506137325458
HMR_2736,-4.485506137325458,4.485506137325458
HMR_2739,-4.485506137325458,4.485506137325458
HMR_2742,-4.485506137325458,4.485506137325458
HMR_2746,-4.485506137325458,4.485506137325458
HMR_2752,-4.485506137325458,4.485506137325458
HMR_2755,-4.485506137325458,4.485506137325458
HMR_2759,-4.485506137325458,4.485506137325458
HMR_2762,-4.485506137325458,4.485506137325458
HMR_2768,-4.485506137325458,4.485506137325458
HMR_2771,-4.485506137325458,4.485506137325458
HMR_2774,-4.485506137325458,4.485506137325458
HMR_2877,-4.485506137325458,4.485506137325458
HMR_3032,-4.485506137325458,4.485506137325458
HMR_0160,-4.310966789181503,4.310966789181503
HMR_0161,-3.9184153388612826,3.9184153388612826
HMR_0162,-4.310966789181503,4.310966789181503
HMR_0163,-2.7548296677783153,2.7548296677783153
HMR_2592,0.0,4.346513219126072
HMR_2593,-3.9184153388612826,3.9184153388612826
HMR_2596,-4.346513219126072,4.346513219126072
HMR_2598,-3.9184153388612826,3.9184153388612826
HMR_2600,0.0,6.215507282568264
HMR_2601,-3.9184153388612826,3.9184153388612826
HMR_2603,-6.215507282568264,6.215507282568264
HMR_2604,-3.9184153388612826,3.9184153388612826
HMR_2606,-6.215507282568264,6.215507282568264
HMR_2607,-3.9184153388612826,3.9184153388612826
HMR_2609,-6.215507282568264,6.215507282568264
HMR_2610,-3.9184153388612826,3.9184153388612826
HMR_2612,-6.215507282568264,6.215507282568264
HMR_2613,-3.9184153388612826,3.9184153388612826
HMR_2616,-6.215507282568264,6.215507282568264
HMR_2618,-3.9184153388612826,3.9184153388612826
HMR_2621,-6.215507282568264,6.215507282568264
HMR_2622,-3.9184153388612826,3.9184153388612826
HMR_2624,-6.215507282568264,6.215507282568264
HMR_2625,-3.9184153388612826,3.9184153388612826
HMR_2629,-6.215507282568264,6.215507282568264
HMR_2630,-3.9184153388612826,3.9184153388612826
HMR_2634,-6.215507282568264,6.215507282568264
HMR_2635,-3.9184153388612826,3.9184153388612826
HMR_2638,-6.215507282568264,6.215507282568264
HMR_2640,-3.9184153388612826,3.9184153388612826
HMR_2644,-6.215507282568264,6.215507282568264
HMR_2646,-3.9184153388612826,3.9184153388612826
HMR_2649,-6.215507282568264,6.215507282568264
HMR_2650,-3.9184153388612826,3.9184153388612826
HMR_2652,-6.215507282568264,6.215507282568264
HMR_2653,-3.9184153388612826,3.9184153388612826
HMR_2655,-6.215507282568264,6.215507282568264
HMR_2656,-3.9184153388612826,3.9184153388612826
HMR_2658,-6.215507282568264,6.215507282568264
HMR_2659,-3.9184153388612826,3.9184153388612826
HMR_2661,-6.215507282568264,6.215507282568264
HMR_2662,-3.9184153388612826,3.9184153388612826
HMR_2664,-6.215507282568264,6.215507282568264
HMR_2665,-3.9184153388612826,3.9184153388612826
HMR_2667,-6.215507282568264,6.215507282568264
HMR_2668,-3.9184153388612826,3.9184153388612826
HMR_2670,-6.215507282568264,6.215507282568264
HMR_2671,-3.9184153388612826,3.9184153388612826
HMR_2673,-6.215507282568264,6.215507282568264
HMR_2674,-3.9184153388612826,3.9184153388612826
HMR_2676,-6.215507282568264,6.215507282568264
HMR_2677,-3.9184153388612826,3.9184153388612826
HMR_2679,-6.215507282568264,6.215507282568264
HMR_2680,-3.9184153388612826,3.9184153388612826
HMR_2682,-6.215507282568264,6.215507282568264
HMR_2683,-3.9184153388612826,3.9184153388612826
HMR_2685,-6.215507282568264,6.215507282568264
HMR_2686,-3.9184153388612826,3.9184153388612826
HMR_2688,-6.215507282568264,6.215507282568264
HMR_2689,-3.9184153388612826,3.9184153388612826
HMR_2691,-6.215507282568264,6.215507282568264
HMR_2692,-3.9184153388612826,3.9184153388612826
HMR_2695,-6.215507282568264,6.215507282568264
HMR_2697,-3.9184153388612826,3.9184153388612826
HMR_2700,-6.215507282568264,6.215507282568264
HMR_2701,-3.9184153388612826,3.9184153388612826
HMR_2703,-6.215507282568264,6.215507282568264
HMR_2704,-3.9184153388612826,3.9184153388612826
HMR_2706,-6.215507282568264,6.215507282568264
HMR_2707,-3.9184153388612826,3.9184153388612826
HMR_2709,-6.215507282568264,6.215507282568264
HMR_2710,-3.9184153388612826,3.9184153388612826
HMR_2712,-6.215507282568264,6.215507282568264
HMR_2713,-3.9184153388612826,3.9184153388612826
HMR_2715,-6.215507282568264,6.215507282568264
HMR_2716,-3.9184153388612826,3.9184153388612826
HMR_2718,-6.215507282568264,6.215507282568264
HMR_2719,-3.9184153388612826,3.9184153388612826
HMR_2722,-6.215507282568264,6.215507282568264
HMR_2724,-3.9184153388612826,3.9184153388612826
HMR_2727,-6.215507282568264,6.215507282568264
HMR_2729,-3.9184153388612826,3.9184153388612826
HMR_2731,-6.215507282568264,6.215507282568264
HMR_2732,-3.9184153388612826,3.9184153388612826
HMR_2734,-6.215507282568264,6.215507282568264
HMR_2735,-3.9184153388612826,3.9184153388612826
HMR_2737,-6.215507282568264,6.215507282568264
HMR_2738,-3.9184153388612826,3.9184153388612826
HMR_2740,-6.215507282568264,6.215507282568264
HMR_2741,-3.9184153388612826,3.9184153388612826
HMR_2744,-6.215507282568264,6.215507282568264
HMR_2745,0.0,3.9184153388612826
HMR_2748,-6.215507282568264,6.215507282568264
HMR_2750,-3.9184153388612826,3.9184153388612826
HMR_2753,-6.215507282568264,6.215507282568264
HMR_2754,-3.9184153388612826,3.9184153388612826
HMR_2757,-6.215507282568264,6.215507282568264
HMR_2758,-3.9184153388612826,3.9184153388612826
HMR_2760,-6.215507282568264,6.215507282568264
HMR_2761,-3.9184153388612826,3.9184153388612826
HMR_2764,-6.215507282568264,6.215507282568264
HMR_2766,-3.9184153388612826,3.9184153388612826
HMR_2769,-6.215507282568264,6.215507282568264
HMR_2770,-3.9184153388612826,3.9184153388612826
HMR_2772,-6.215507282568264,6.215507282568264
HMR_2773,-3.9184153388612826,3.9184153388612826
HMR_2775,-6.215507282568264,6.215507282568264
HMR_2776,-3.9184153388612826,3.9184153388612826
HMR_3028,-4.485506137325458,4.485506137325458
HMR_3029,-3.5693642503702376,3.5693642503702376
HMR_3030,-3.5693642503702376,3.5693642503702376
HMR_3033,-4.346513219126072,4.346513219126072
HMR_3034,-2.7548296677783153,2.7548296677783153
HMR_3035,-4.346513219126072,4.346513219126072
HMR_3037,-3.5693642503702376,3.5693642503702376
HMR_2778,-1.226729514998514,1.226729514998514
HMR_2780,-3.5693642503702376,3.5693642503702376
HMR_2783,-4.346513219126072,4.346513219126072
HMR_2785,-3.5693642503702376,3.5693642503702376
HMR_2787,-1.226729514998514,1.226729514998514
HMR_2788,-3.5693642503702376,3.5693642503702376
HMR_2789,-1.226729514998514,1.226729514998514
HMR_2790,-3.5693642503702376,3.5693642503702376
HMR_2791,-1.226729514998514,1.226729514998514
HMR_2792,-3.5693642503702376,3.5693642503702376
HMR_2793,-1.226729514998514,1.226729514998514
HMR_2794,-3.5693642503702376,3.5693642503702376
HMR_2795,-1.226729514998514,1.226729514998514
HMR_2796,-3.5693642503702376,3.5693642503702376
HMR_2797,-1.226729514998514,1.226729514998514
HMR_2798,-3.5693642503702376,3.5693642503702376
HMR_2799,-1.226729514998514,1.226729514998514
HMR_2800,-3.5693642503702376,3.5693642503702376
HMR_2801,-1.226729514998514,1.226729514998514
HMR_2803,-3.5693642503702376,3.5693642503702376
HMR_2805,-1.226729514998514,1.226729514998514
HMR_2806,-3.5693642503702376,3.5693642503702376
HMR_2807,-1.226729514998514,1.226729514998514
HMR_2809,-3.5693642503702376,3.5693642503702376
HMR_2811,-1.226729514998514,1.226729514998514
HMR_2812,-3.5693642503702376,3.5693642503702376
HMR_2813,-1.226729514998514,1.226729514998514
HMR_2814,-3.5693642503702376,3.5693642503702376
HMR_2815,-1.226729514998514,1.226729514998514
HMR_2816,-3.5693642503702376,3.5693642503702376
HMR_2817,-1.226729514998514,1.226729514998514
HMR_2819,-3.5693642503702376,3.5693642503702376
HMR_2821,-1.226729514998514,1.226729514998514
HMR_2822,-3.5693642503702376,3.5693642503702376
HMR_2823,-1.226729514998514,1.226729514998514
HMR_2824,-3.5693642503702376,3.5693642503702376
HMR_2825,0.0,1.226729514998514
HMR_2827,-3.5693642503702376,3.5693642503702376
HMR_2829,0.0,1.226729514998514
HMR_2830,0.0,3.5693642503702376
HMR_2831,-1.226729514998514,1.226729514998514
HMR_2832,-3.5693642503702376,3.5693642503702376
HMR_2833,0.0,1.226729514998514
HMR_2834,0.0,3.5693642503702376
HMR_2835,-1.226729514998514,1.226729514998514
HMR_2836,-3.5693642503702376,3.5693642503702376
HMR_2837,-1.226729514998514,1.226729514998514
HMR_2838,-3.5693642503702376,3.5693642503702376
HMR_2839,-1.226729514998514,1.226729514998514
HMR_2840,-3.5693642503702376,3.5693642503702376
HMR_2841,-1.226729514998514,1.226729514998514
HMR_2842,-3.5693642503702376,3.5693642503702376
HMR_2843,-1.226729514998514,1.226729514998514
HMR_2844,-3.5693642503702376,3.5693642503702376
HMR_2845,-1.226729514998514,1.226729514998514
HMR_2846,-3.5693642503702376,3.5693642503702376
HMR_2847,-1.226729514998514,1.226729514998514
HMR_2848,-3.5693642503702376,3.5693642503702376
HMR_2849,-1.226729514998514,1.226729514998514
HMR_2850,-3.5693642503702376,3.5693642503702376
HMR_2851,-1.226729514998514,1.226729514998514
HMR_2852,-3.5693642503702376,3.5693642503702376
HMR_2853,-1.226729514998514,1.226729514998514
HMR_2854,-3.5693642503702376,3.5693642503702376
HMR_2855,-1.226729514998514,1.226729514998514
HMR_2856,-3.5693642503702376,3.5693642503702376
HMR_2857,-1.226729514998514,1.226729514998514
HMR_2859,-3.5693642503702376,3.5693642503702376
HMR_2861,-1.226729514998514,1.226729514998514
HMR_2862,-3.5693642503702376,3.5693642503702376
HMR_2863,-1.226729514998514,1.226729514998514
HMR_2864,-3.5693642503702376,3.5693642503702376
HMR_2865,-1.226729514998514,1.226729514998514
HMR_2866,-3.5693642503702376,3.5693642503702376
HMR_2867,-1.226729514998514,1.226729514998514
HMR_2868,-3.5693642503702376,3.5693642503702376
HMR_2869,-1.226729514998514,1.226729514998514
HMR_2870,-3.5693642503702376,3.5693642503702376
HMR_2871,-1.226729514998514,1.226729514998514
HMR_2872,-3.5693642503702376,3.5693642503702376
HMR_2873,-1.226729514998514,1.226729514998514
HMR_2874,-3.5693642503702376,3.5693642503702376
HMR_2875,-1.226729514998514,1.226729514998514
HMR_2876,-3.5693642503702376,3.5693642503702376
HMR_2878,-1.226729514998514,1.226729514998514
HMR_2879,-3.5693642503702376,3.5693642503702376
HMR_2880,-1.226729514998514,1.226729514998514
HMR_2882,-3.5693642503702376,3.5693642503702376
HMR_2884,-1.226729514998514,1.226729514998514
HMR_2886,-3.5693642503702376,3.5693642503702376
HMR_2888,-1.226729514998514,1.226729514998514
HMR_2890,-3.5693642503702376,3.5693642503702376
HMR_2892,-1.226729514998514,1.226729514998514
HMR_2894,-3.5693642503702376,3.5693642503702376
HMR_2896,-1.226729514998514,1.226729514998514
HMR_2897,-3.5693642503702376,3.5693642503702376
HMR_2898,-1.226729514998514,1.226729514998514
HMR_2899,-3.5693642503702376,3.5693642503702376
HMR_2900,-1.226729514998514,1.226729514998514
HMR_2901,-3.5693642503702376,3.5693642503702376
HMR_2902,-1.226729514998514,1.226729514998514
HMR_2903,-3.5693642503702376,3.5693642503702376
HMR_2904,-1.226729514998514,1.226729514998514
HMR_2905,-3.5693642503702376,3.5693642503702376
HMR_2906,-4.485506137325458,4.485506137325458
HMR_2907,-1.226729514998514,1.226729514998514
HMR_2908,-3.5693642503702376,3.5693642503702376
HMR_2909,-4.485506137325458,4.485506137325458
HMR_2910,-1.226729514998514,1.226729514998514
HMR_2911,-3.5693642503702376,3.5693642503702376
HMR_2912,-4.485506137325458,4.485506137325458
HMR_2913,-1.226729514998514,1.226729514998514
HMR_2914,-3.5693642503702376,3.5693642503702376
HMR_2915,-4.485506137325458,4.485506137325458
HMR_2916,-1.226729514998514,1.226729514998514
HMR_2917,-3.5693642503702376,3.5693642503702376
HMR_2918,-4.485506137325458,4.485506137325458
HMR_2919,-1.226729514998514,1.226729514998514
HMR_2920,-3.5693642503702376,3.5693642503702376
HMR_2921,-4.485506137325458,4.485506137325458
HMR_2922,-1.226729514998514,1.226729514998514
HMR_2923,-3.5693642503702376,3.5693642503702376
HMR_2924,-4.485506137325458,4.485506137325458
HMR_2925,-1.226729514998514,1.226729514998514
HMR_2926,-3.5693642503702376,3.5693642503702376
HMR_2927,-4.485506137325458,4.485506137325458
HMR_2928,-1.226729514998514,1.226729514998514
HMR_2929,-3.5693642503702376,3.5693642503702376
HMR_2930,-4.485506137325458,4.485506137325458
HMR_2931,-1.226729514998514,1.226729514998514
HMR_2932,-3.5693642503702376,3.5693642503702376
HMR_0001,0.0,5.541598377906142
HMR_0003,0.0,6.218351420335126
HMR_0005,0.0,4.0177124993666835
HMR_0449,0.0,1.8718998439268841
HMR_0604,0.0,2.7499320066160595
HMR_0605,0.0,4.3552328026445295
HMR_0665,0.0,6.218351420335126
HMR_0667,0.0,6.218351420335126
HMR_0668,0.0,6.218351420335126
HMR_0669,0.0,6.218351420335126
HMR_0670,0.0,6.218351420335126
HMR_0671,0.0,6.218351420335126
HMR_0672,0.0,6.218351420335126
HMR_0679,0.0,4.0177124993666835
HMR_0680,0.0,4.0177124993666835
HMR_0681,0.0,4.0177124993666835
HMR_0682,0.0,4.0177124993666835
HMR_0683,0.0,4.0177124993666835
HMR_0684,0.0,4.0177124993666835
HMR_7588,0.0,3.078985054195033
HMR_3057,0.0,5.219868032252872
HMR_3058,0.0,2.8119331657189193
HMR_3059,0.0,4.315274037611491
HMR_3060,0.0,2.263331153155431
HMR_3062,0.0,5.219868032252872
HMR_3063,0.0,2.8119331657189193
HMR_3064,0.0,4.315274037611491
HMR_3065,0.0,2.263331153155431
HMR_3066,0.0,5.219868032252872
HMR_3067,0.0,2.8119331657189193
HMR_3068,0.0,4.315274037611491
HMR_3069,0.0,2.263331153155431
HMR_3070,0.0,5.219868032252872
HMR_3071,0.0,2.8119331657189193
HMR_3072,0.0,4.315274037611491
HMR_3073,0.0,2.263331153155431
HMR_3074,0.0,5.219868032252872
HMR_3075,0.0,2.8119331657189193
HMR_3076,0.0,4.315274037611491
HMR_3077,0.0,2.263331153155431
HMR_3078,0.0,5.219868032252872
HMR_3079,0.0,2.8119331657189193
HMR_3080,0.0,4.315274037611491
HMR_3081,0.0,2.263331153155431
HMR_3082,0.0,5.219868032252872
HMR_3083,0.0,2.8119331657189193
HMR_3084,0.0,4.315274037611491
HMR_3085,0.0,2.263331153155431
HMR_3086,0.0,5.219868032252872
HMR_3087,0.0,2.8119331657189193
HMR_3088,0.0,4.315274037611491
HMR_3089,0.0,2.263331153155431
HMR_3090,0.0,5.219868032252872
HMR_3091,0.0,2.8119331657189193
HMR_3092,0.0,4.315274037611491
HMR_3093,0.0,2.263331153155431
HMR_3094,0.0,5.219868032252872
HMR_3095,0.0,2.8119331657189193
HMR_3096,0.0,4.315274037611491
HMR_3097,0.0,2.263331153155431
HMR_3098,0.0,5.219868032252872
HMR_3099,0.0,2.8119331657189193
HMR_3100,0.0,4.315274037611491
HMR_3101,0.0,2.263331153155431
HMR_3102,0.0,5.219868032252872
HMR_3103,0.0,2.8119331657189193
HMR_3104,0.0,4.315274037611491
HMR_3326,0.0,5.219868032252872
HMR_3327,0.0,2.8119331657189193
HMR_3328,0.0,4.315274037611491
HMR_3329,0.0,2.263331153155431
HMR_3330,0.0,5.219868032252872
HMR_3331,0.0,2.8119331657189193
HMR_3332,0.0,4.315274037611491
HMR_3333,0.0,2.263331153155431
HMR_3334,0.0,5.219868032252872
HMR_3335,0.0,2.8119331657189193
HMR_3336,0.0,4.315274037611491
HMR_3337,0.0,2.263331153155431
HMR_3338,0.0,5.219868032252872
HMR_3339,0.0,2.8119331657189193
HMR_3340,0.0,4.315274037611491
HMR_3341,0.0,2.263331153155431
HMR_3342,0.0,5.219868032252872
HMR_3343,0.0,2.8119331657189193
HMR_3344,0.0,4.315274037611491
HMR_3345,0.0,2.263331153155431
HMR_3346,0.0,5.219868032252872
HMR_3347,0.0,2.8119331657189193
HMR_3348,0.0,4.315274037611491
HMR_3349,0.0,2.263331153155431
HMR_3350,0.0,5.219868032252872
HMR_3351,0.0,2.8119331657189193
HMR_3352,0.0,4.315274037611491
HMR_3353,0.0,2.263331153155431
HMR_3355,-2.8119331657189193,2.8119331657189193
HMR_3364,0.0,5.219868032252872
HMR_3365,0.0,2.8119331657189193
HMR_3367,0.0,4.315274037611491
HMR_3368,0.0,2.263331153155431
HMR_3369,0.0,5.219868032252872
HMR_3370,0.0,2.8119331657189193
HMR_3372,0.0,4.315274037611491
HMR_3373,0.0,2.263331153155431
HMR_3375,-2.8119331657189193,2.8119331657189193
HMR_3480,-5.2191086115948,5.2191086115948
HMR_3481,-5.000095491672187,5.000095491672187
HMR_3482,-5.2191086115948,5.2191086115948
HMR_3484,0.0,4.892388425886183
HMR_3486,0.0,3.156350337551126
HMR_3488,0.0,4.892388425886183
HMR_3489,-6.740284929607988,6.740284929607988
HMR_3491,-1.4545270690890846,1.4545270690890846
HMR_3493,-5.2191086115948,5.2191086115948
HMR_3498,0.0,5.219868032252872
HMR_3501,0.0,2.8119331657189193
HMR_3503,0.0,4.315274037611491
HMR_3505,0.0,2.263331153155431
HMR_3506,0.0,5.219868032252872
HMR_3508,0.0,2.8119331657189193
HMR_3509,0.0,4.315274037611491
HMR_3510,0.0,2.263331153155431
HMR_3511,0.0,1.4545270690890846
HMR_3512,0.0,5.219868032252872
HMR_3513,0.0,2.8119331657189193
HMR_3514,0.0,4.315274037611491
HMR_3515,0.0,2.263331153155431
HMR_3301,0.0,5.219868032252872
HMR_3302,0.0,2.8119331657189193
HMR_3304,0.0,4.315274037611491
HMR_3305,0.0,2.263331153155431
HMR_3306,0.0,5.219868032252872
HMR_3307,0.0,2.8119331657189193
HMR_3309,0.0,4.315274037611491
HMR_3310,0.0,2.263331153155431
HMR_3311,0.0,5.219868032252872
HMR_3312,0.0,2.8119331657189193
HMR_3314,0.0,4.315274037611491
HMR_3315,0.0,2.263331153155431
HMR_3316,0.0,2.8119331657189193
HMR_3317,0.0,2.8119331657189193
HMR_3319,0.0,4.315274037611491
HMR_3320,0.0,2.263331153155431
HMR_3321,0.0,5.219868032252872
HMR_3322,0.0,4.669624091045823
HMR_3323,-2.8119331657189193,2.8119331657189193
HMR_3107,0.0,5.667754577472601
HMR_3108,0.0,4.818531637524159
HMR_3109,0.0,2.7863739224213258
HMR_3110,0.0,4.818531637524159
HMR_3111,0.0,5.667754577472601
HMR_3112,0.0,4.818531637524159
HMR_3113,0.0,2.7863739224213258
HMR_3114,0.0,4.818531637524159
HMR_3115,0.0,5.667754577472601
HMR_3116,0.0,4.818531637524159
HMR_3117,0.0,2.7863739224213258
HMR_3118,0.0,4.818531637524159
HMR_3121,0.0,5.667754577472601
HMR_3122,0.0,4.818531637524159
HMR_3123,0.0,2.7863739224213258
HMR_3125,0.0,4.818531637524159
HMR_3128,0.0,5.667754577472601
HMR_3129,0.0,4.818531637524159
HMR_3130,0.0,2.7863739224213258
HMR_3132,0.0,4.818531637524159
HMR_3135,0.0,5.667754577472601
HMR_3136,0.0,4.818531637524159
HMR_3137,0.0,2.7863739224213258
HMR_3139,0.0,4.818531637524159
HMR_3142,0.0,4.620429376771458
HMR_3143,0.0,4.818531637524159
HMR_3144,0.0,2.7863739224213258
HMR_3146,0.0,4.818531637524159
